PERIODO,MUNICIPIO,DIAGNOSTICO,GENERO,REGIMEN,RANGO_EDAD,CANTIDAD_CASOS,ANIO,MES_NUM,PERIODO_MENSUAL,TRIMESTRE,MES_NOMBRE,SEMESTRE,GRUPO_DIAGNOSTICO,SALUD_MENTAL_CLASS
2024-09-01,PEREIRA,RETRASO MENTAL LEVE,FEMENINO,SUBSIDIADO,29-59,4,2024,9,2024-09,3,September,2,SALUD_MENTAL,SALUD_MENTAL
2024-09-01,PEREIRA,RETRASO MENTAL LEVE,FEMENINO,SUBSIDIADO,6-11,3,2024,9,2024-09,3,September,2,SALUD_MENTAL,SALUD_MENTAL
2024-09-01,PEREIRA,RETRASO MENTAL LEVE,FEMENINO,SUBSIDIADO,60+,3,2024,9,2024-09,3,September,2,SALUD_MENTAL,SALUD_MENTAL
2024-09-01,PEREIRA,RETRASO MENTAL LEVE,MASCULINO,CONTRIBUTIVO,29-59,1,2024,9,2024-09,3,September,2,SALUD_MENTAL,SALUD_MENTAL
2024-09-01,PEREIRA,RETRASO MENTAL LEVE,MASCULINO,CONTRIBUTIVO,6-11,1,2024,9,2024-09,3,September,2,SALUD_MENTAL,SALUD_MENTAL
2024-09-01,PEREIRA,RETRASO MENTAL LEVE,MASCULINO,SUBSIDIADO,12-17,9,2024,9,2024-09,3,September,2,SALUD_MENTAL,SALUD_MENTAL
2024-09-01,PEREIRA,RETRASO MENTAL LEVE,MASCULINO,SUBSIDIADO,18-28,4,2024,9,2024-09,3,September,2,SALUD_MENTAL,SALUD_MENTAL
2024-09-01,PEREIRA,RETRASO MENTAL LEVE,MASCULINO,SUBSIDIADO,29-59,3,2024,9,2024-09,3,September,2,SALUD_MENTAL,SALUD_MENTAL
2024-09-01,PEREIRA,RETRASO MENTAL LEVE,MASCULINO,SUBSIDIADO,6-11,5,2024,9,2024-09,3,September,2,SALUD_MENTAL,SALUD_MENTAL
2024-09-01,PEREIRA,RETRASO MENTAL LEVE,MASCULINO,SUBSIDIADO,60+,1,2024,9,2024-09,3,September,2,SALUD_MENTAL,SALUD_MENTAL
2024-09-01,PEREIRA,RETRASO MENTAL MODERADO,FEMENINO,OTRO,29-59,1,2024,9,2024-09,3,September,2,SALUD_MENTAL,SALUD_MENTAL
2024-09-01,PEREIRA,RETRASO MENTAL MODERADO,FEMENINO,OTRO,60+,1,2024,9,2024-09,3,September,2,SALUD_MENTAL,SALUD_MENTAL
2024-09-01,PEREIRA,RETRASO MENTAL MODERADO,FEMENINO,SUBSIDIADO,18-28,4,2024,9,2024-09,3,September,2,SALUD_MENTAL,SALUD_MENTAL
2024-09-01,PEREIRA,RETRASO MENTAL MODERADO,FEMENINO,SUBSIDIADO,29-59,12,2024,9,2024-09,3,September,2,SALUD_MENTAL,SALUD_MENTAL
2024-09-01,PEREIRA,RETRASO MENTAL MODERADO,FEMENINO,SUBSIDIADO,60+,7,2024,9,2024-09,3,September,2,SALUD_MENTAL,SALUD_MENTAL
2024-09-01,PEREIRA,RETRASO MENTAL MODERADO,MASCULINO,CONTRIBUTIVO,29-59,1,2024,9,2024-09,3,September,2,SALUD_MENTAL,SALUD_MENTAL
2024-09-01,PEREIRA,RETRASO MENTAL MODERADO,MASCULINO,OTRO,29-59,6,2024,9,2024-09,3,September,2,SALUD_MENTAL,SALUD_MENTAL
2024-09-01,PEREIRA,RETRASO MENTAL MODERADO,MASCULINO,OTRO,6-11,1,2024,9,2024-09,3,September,2,SALUD_MENTAL,SALUD_MENTAL
2024-09-01,PEREIRA,RETRASO MENTAL MODERADO,MASCULINO,SUBSIDIADO,12-17,6,2024,9,2024-09,3,September,2,SALUD_MENTAL,SALUD_MENTAL
2024-09-01,PEREIRA,RETRASO MENTAL MODERADO,MASCULINO,SUBSIDIADO,18-28,8,2024,9,2024-09,3,September,2,SALUD_MENTAL,SALUD_MENTAL
2024-09-01,PEREIRA,RETRASO MENTAL MODERADO,MASCULINO,SUBSIDIADO,29-59,9,2024,9,2024-09,3,September,2,SALUD_MENTAL,SALUD_MENTAL
2024-09-01,PEREIRA,RETRASO MENTAL MODERADO,MASCULINO,SUBSIDIADO,6-11,1,2024,9,2024-09,3,September,2,SALUD_MENTAL,SALUD_MENTAL
2024-09-01,PEREIRA,RETRASO MENTAL MODERADO,MASCULINO,SUBSIDIADO,60+,2,2024,9,2024-09,3,September,2,SALUD_MENTAL,SALUD_MENTAL
2024-09-01,PEREIRA,RETRASO MENTAL NO ESPECIFICADO,FEMENINO,SUBSIDIADO,12-17,2,2024,9,2024-09,3,September,2,SALUD_MENTAL,SALUD_MENTAL
2024-09-01,PEREIRA,RETRASO MENTAL NO ESPECIFICADO,FEMENINO,SUBSIDIADO,18-28,1,2024,9,2024-09,3,September,2,SALUD_MENTAL,SALUD_MENTAL
2024-09-01,PEREIRA,RETRASO MENTAL NO ESPECIFICADO,FEMENINO,SUBSIDIADO,29-59,1,2024,9,2024-09,3,September,2,SALUD_MENTAL,SALUD_MENTAL
2024-09-01,PEREIRA,RETRASO MENTAL NO ESPECIFICADO,MASCULINO,SUBSIDIADO,12-17,2,2024,9,2024-09,3,September,2,SALUD_MENTAL,SALUD_MENTAL
2024-09-01,PEREIRA,RETRASO MENTAL NO ESPECIFICADO,MASCULINO,SUBSIDIADO,29-59,2,2024,9,2024-09,3,September,2,SALUD_MENTAL,SALUD_MENTAL
2024-09-01,PEREIRA,RETRASO MENTAL NO ESPECIFICADO,MASCULINO,SUBSIDIADO,6-11,1,2024,9,2024-09,3,September,2,SALUD_MENTAL,SALUD_MENTAL
2024-09-01,PEREIRA,RETRASO MENTAL NO ESPECIFICADO,MASCULINO,SUBSIDIADO,60+,1,2024,9,2024-09,3,September,2,SALUD_MENTAL,SALUD_MENTAL
2024-09-01,PEREIRA,RETRASO MENTAL PROFUNDO,FEMENINO,SUBSIDIADO,29-59,1,2024,9,2024-09,3,September,2,SALUD_MENTAL,SALUD_MENTAL
2024-09-01,PEREIRA,RETRASO MENTAL PROFUNDO,MASCULINO,SUBSIDIADO,12-17,1,2024,9,2024-09,3,September,2,SALUD_MENTAL,SALUD_MENTAL
2024-09-01,PEREIRA,RETRASO MENTAL PROFUNDO,MASCULINO,SUBSIDIADO,18-28,1,2024,9,2024-09,3,September,2,SALUD_MENTAL,SALUD_MENTAL
2024-09-01,PEREIRA,SECUELAS DE ENFERMEDADES CEREBROVASCULAR,FEMENINO,SUBSIDIADO,29-59,2,2024,9,2024-09,3,September,2,CARDIOVASCULAR,OTROS_GRUPOS_DX
2024-09-01,PEREIRA,SECUELAS DE ENFERMEDADES CEREBROVASCULAR,MASCULINO,CONTRIBUTIVO,60+,1,2024,9,2024-09,3,September,2,CARDIOVASCULAR,OTROS_GRUPOS_DX
2024-09-01,PEREIRA,SECUELAS DE ENFERMEDADES CEREBROVASCULAR,MASCULINO,SUBSIDIADO,60+,1,2024,9,2024-09,3,September,2,CARDIOVASCULAR,OTROS_GRUPOS_DX
2024-09-01,PEREIRA,SECUELAS DE TRAUMATISMOS DE LA CABEZA,MASCULINO,CONTRIBUTIVO,29-59,1,2024,9,2024-09,3,September,2,TRAUMA_ACCIDENTES,OTROS_GRUPOS_DX
2024-09-01,PEREIRA,SECUELAS DE TRAUMATISMOS DE LA CABEZA,MASCULINO,CONTRIBUTIVO,60+,1,2024,9,2024-09,3,September,2,TRAUMA_ACCIDENTES,OTROS_GRUPOS_DX
2024-09-01,PEREIRA,SINDROME DE DOWN,MASCULINO,SUBSIDIADO,29-59,1,2024,9,2024-09,3,September,2,MALFORMACIONES_CONGENITAS,OTROS_GRUPOS_DX
2024-09-01,PEREIRA,SINDROMES DEL MALTRATO,FEMENINO,SUBSIDIADO,0-5,2,2024,9,2024-09,3,September,2,TRAUMA_ACCIDENTES,OTROS_GRUPOS_DX
2024-09-01,PEREIRA,SINDROMES DEL MALTRATO,FEMENINO,SUBSIDIADO,12-17,4,2024,9,2024-09,3,September,2,TRAUMA_ACCIDENTES,OTROS_GRUPOS_DX
2024-09-01,PEREIRA,SINDROMES DEL MALTRATO,MASCULINO,SUBSIDIADO,0-5,1,2024,9,2024-09,3,September,2,TRAUMA_ACCIDENTES,OTROS_GRUPOS_DX
2024-09-01,PEREIRA,SINOVITIS Y TENOSINOVITIS,FEMENINO,SUBSIDIADO,60+,1,2024,9,2024-09,3,September,2,MUSCULOESQUELETICO,OTROS_GRUPOS_DX
2024-09-01,PEREIRA,SINTOMAS Y SIGNOS QUE INVOLUCRAN CONCERNIENTES A LA ALIMENTACION E INGESTION DE LIQUIDOS,MASCULINO,SUBSIDIADO,0-5,1,2024,9,2024-09,3,September,2,SINTOMAS_GENERALES,OTROS_GRUPOS_DX
2024-09-01,PEREIRA,SINTOMAS Y SIGNOS QUE INVOLUCRAN EL ESTADO EMOCIONAL,FEMENINO,SUBSIDIADO,18-28,1,2024,9,2024-09,3,September,2,SINTOMAS_GENERALES,OTROS_GRUPOS_DX
2024-09-01,PEREIRA,SINTOMAS Y SIGNOS QUE INVOLUCRAN EL ESTADO EMOCIONAL,FEMENINO,SUBSIDIADO,29-59,1,2024,9,2024-09,3,September,2,SINTOMAS_GENERALES,OTROS_GRUPOS_DX
2024-09-01,PEREIRA,SINTOMAS Y SIGNOS QUE INVOLUCRAN EL ESTADO EMOCIONAL,MASCULINO,SUBSIDIADO,18-28,1,2024,9,2024-09,3,September,2,SINTOMAS_GENERALES,OTROS_GRUPOS_DX
2024-09-01,PEREIRA,SINTOMAS Y SIGNOS QUE INVOLUCRAN LA APARIENCIA Y EL COMPORTAMIENTO,FEMENINO,SUBSIDIADO,0-5,1,2024,9,2024-09,3,September,2,SINTOMAS_GENERALES,OTROS_GRUPOS_DX
2024-09-01,PEREIRA,SINTOMAS Y SIGNOS QUE INVOLUCRAN LA APARIENCIA Y EL COMPORTAMIENTO,MASCULINO,SUBSIDIADO,0-5,2,2024,9,2024-09,3,September,2,SINTOMAS_GENERALES,OTROS_GRUPOS_DX
2024-09-01,PEREIRA,SINTOMAS Y SIGNOS QUE INVOLUCRAN LA APARIENCIA Y EL COMPORTAMIENTO,MASCULINO,SUBSIDIADO,6-11,2,2024,9,2024-09,3,September,2,SINTOMAS_GENERALES,OTROS_GRUPOS_DX
2024-09-01,PEREIRA,TRASTORNO AFECTIVO BIPOLAR,FEMENINO,CONTRIBUTIVO,18-28,3,2024,9,2024-09,3,September,2,SALUD_MENTAL,SALUD_MENTAL
2024-09-01,PEREIRA,TRASTORNO AFECTIVO BIPOLAR,FEMENINO,CONTRIBUTIVO,29-59,5,2024,9,2024-09,3,September,2,SALUD_MENTAL,SALUD_MENTAL
2024-09-01,PEREIRA,TRASTORNO AFECTIVO BIPOLAR,FEMENINO,CONTRIBUTIVO,60+,23,2024,9,2024-09,3,September,2,SALUD_MENTAL,SALUD_MENTAL
2024-09-01,PEREIRA,TRASTORNO AFECTIVO BIPOLAR,FEMENINO,OTRO,18-28,2,2024,9,2024-09,3,September,2,SALUD_MENTAL,SALUD_MENTAL
2024-09-01,PEREIRA,TRASTORNO AFECTIVO BIPOLAR,FEMENINO,OTRO,29-59,3,2024,9,2024-09,3,September,2,SALUD_MENTAL,SALUD_MENTAL
2024-09-01,PEREIRA,TRASTORNO AFECTIVO BIPOLAR,FEMENINO,OTRO,60+,1,2024,9,2024-09,3,September,2,SALUD_MENTAL,SALUD_MENTAL
2024-09-01,PEREIRA,TRASTORNO AFECTIVO BIPOLAR,FEMENINO,SUBSIDIADO,12-17,1,2024,9,2024-09,3,September,2,SALUD_MENTAL,SALUD_MENTAL
2024-09-01,PEREIRA,TRASTORNO AFECTIVO BIPOLAR,FEMENINO,SUBSIDIADO,18-28,5,2024,9,2024-09,3,September,2,SALUD_MENTAL,SALUD_MENTAL
2024-09-01,PEREIRA,TRASTORNO AFECTIVO BIPOLAR,FEMENINO,SUBSIDIADO,29-59,58,2024,9,2024-09,3,September,2,SALUD_MENTAL,SALUD_MENTAL
2024-09-01,PEREIRA,TRASTORNO AFECTIVO BIPOLAR,FEMENINO,SUBSIDIADO,60+,38,2024,9,2024-09,3,September,2,SALUD_MENTAL,SALUD_MENTAL
2024-09-01,PEREIRA,TRASTORNO AFECTIVO BIPOLAR,FEMENINO,VINCULADO,60+,1,2024,9,2024-09,3,September,2,SALUD_MENTAL,SALUD_MENTAL
2024-09-01,PEREIRA,TRASTORNO AFECTIVO BIPOLAR,MASCULINO,CONTRIBUTIVO,12-17,1,2024,9,2024-09,3,September,2,SALUD_MENTAL,SALUD_MENTAL
2024-09-01,PEREIRA,TRASTORNO AFECTIVO BIPOLAR,MASCULINO,CONTRIBUTIVO,18-28,3,2024,9,2024-09,3,September,2,SALUD_MENTAL,SALUD_MENTAL
2024-09-01,PEREIRA,TRASTORNO AFECTIVO BIPOLAR,MASCULINO,CONTRIBUTIVO,29-59,8,2024,9,2024-09,3,September,2,SALUD_MENTAL,SALUD_MENTAL
2024-09-01,PEREIRA,TRASTORNO AFECTIVO BIPOLAR,MASCULINO,CONTRIBUTIVO,60+,1,2024,9,2024-09,3,September,2,SALUD_MENTAL,SALUD_MENTAL
2024-09-01,PEREIRA,TRASTORNO AFECTIVO BIPOLAR,MASCULINO,OTRO,18-28,4,2024,9,2024-09,3,September,2,SALUD_MENTAL,SALUD_MENTAL
2024-09-01,PEREIRA,TRASTORNO AFECTIVO BIPOLAR,MASCULINO,OTRO,29-59,4,2024,9,2024-09,3,September,2,SALUD_MENTAL,SALUD_MENTAL
2024-09-01,PEREIRA,TRASTORNO AFECTIVO BIPOLAR,MASCULINO,SUBSIDIADO,12-17,2,2024,9,2024-09,3,September,2,SALUD_MENTAL,SALUD_MENTAL
2024-09-01,PEREIRA,TRASTORNO AFECTIVO BIPOLAR,MASCULINO,SUBSIDIADO,18-28,16,2024,9,2024-09,3,September,2,SALUD_MENTAL,SALUD_MENTAL
2024-09-01,PEREIRA,TRASTORNO AFECTIVO BIPOLAR,MASCULINO,SUBSIDIADO,29-59,30,2024,9,2024-09,3,September,2,SALUD_MENTAL,SALUD_MENTAL
2024-09-01,PEREIRA,TRASTORNO AFECTIVO BIPOLAR,MASCULINO,SUBSIDIADO,60+,16,2024,9,2024-09,3,September,2,SALUD_MENTAL,SALUD_MENTAL
2024-09-01,PEREIRA,TRASTORNO AFECTIVO BIPOLAR,MASCULINO,VINCULADO,29-59,1,2024,9,2024-09,3,September,2,SALUD_MENTAL,SALUD_MENTAL
2024-09-01,PEREIRA,"TRASTORNO DEL HUMOR [ AFECTIVO ], NO ESPECIFICADO",FEMENINO,CONTRIBUTIVO,18-28,1,2024,9,2024-09,3,September,2,SALUD_MENTAL,SALUD_MENTAL
2024-09-01,PEREIRA,"TRASTORNO DEL HUMOR [ AFECTIVO ], NO ESPECIFICADO",FEMENINO,SUBSIDIADO,60+,2,2024,9,2024-09,3,September,2,SALUD_MENTAL,SALUD_MENTAL
2024-09-01,PEREIRA,"TRASTORNO DEL HUMOR [ AFECTIVO ], NO ESPECIFICADO",MASCULINO,OTRO,18-28,1,2024,9,2024-09,3,September,2,SALUD_MENTAL,SALUD_MENTAL
2024-09-01,PEREIRA,"TRASTORNO DEL HUMOR [ AFECTIVO ], NO ESPECIFICADO",MASCULINO,SUBSIDIADO,18-28,2,2024,9,2024-09,3,September,2,SALUD_MENTAL,SALUD_MENTAL
2024-09-01,PEREIRA,"TRASTORNO DEL HUMOR [ AFECTIVO ], NO ESPECIFICADO",MASCULINO,SUBSIDIADO,29-59,3,2024,9,2024-09,3,September,2,SALUD_MENTAL,SALUD_MENTAL
2024-09-01,PEREIRA,TRASTORNO DEPRESIVO RECURRENTE,FEMENINO,CONTRIBUTIVO,12-17,1,2024,9,2024-09,3,September,2,SALUD_MENTAL,SALUD_MENTAL
2024-09-01,PEREIRA,TRASTORNO DEPRESIVO RECURRENTE,FEMENINO,CONTRIBUTIVO,29-59,5,2024,9,2024-09,3,September,2,SALUD_MENTAL,SALUD_MENTAL
2024-09-01,PEREIRA,TRASTORNO DEPRESIVO RECURRENTE,FEMENINO,CONTRIBUTIVO,60+,5,2024,9,2024-09,3,September,2,SALUD_MENTAL,SALUD_MENTAL
2024-09-01,PEREIRA,TRASTORNO DEPRESIVO RECURRENTE,FEMENINO,OTRO,12-17,1,2024,9,2024-09,3,September,2,SALUD_MENTAL,SALUD_MENTAL
2024-09-01,PEREIRA,TRASTORNO DEPRESIVO RECURRENTE,FEMENINO,OTRO,29-59,3,2024,9,2024-09,3,September,2,SALUD_MENTAL,SALUD_MENTAL
2024-09-01,PEREIRA,TRASTORNO DEPRESIVO RECURRENTE,FEMENINO,OTRO,60+,2,2024,9,2024-09,3,September,2,SALUD_MENTAL,SALUD_MENTAL
2024-09-01,PEREIRA,TRASTORNO DEPRESIVO RECURRENTE,FEMENINO,PARTICULAR,18-28,2,2024,9,2024-09,3,September,2,SALUD_MENTAL,SALUD_MENTAL
2024-09-01,PEREIRA,TRASTORNO DEPRESIVO RECURRENTE,FEMENINO,SUBSIDIADO,12-17,1,2024,9,2024-09,3,September,2,SALUD_MENTAL,SALUD_MENTAL
2024-09-01,PEREIRA,TRASTORNO DEPRESIVO RECURRENTE,FEMENINO,SUBSIDIADO,18-28,3,2024,9,2024-09,3,September,2,SALUD_MENTAL,SALUD_MENTAL
2024-09-01,PEREIRA,TRASTORNO DEPRESIVO RECURRENTE,FEMENINO,SUBSIDIADO,29-59,12,2024,9,2024-09,3,September,2,SALUD_MENTAL,SALUD_MENTAL
2024-09-01,PEREIRA,TRASTORNO DEPRESIVO RECURRENTE,FEMENINO,SUBSIDIADO,60+,16,2024,9,2024-09,3,September,2,SALUD_MENTAL,SALUD_MENTAL
2024-09-01,PEREIRA,TRASTORNO DEPRESIVO RECURRENTE,MASCULINO,CONTRIBUTIVO,12-17,1,2024,9,2024-09,3,September,2,SALUD_MENTAL,SALUD_MENTAL
2024-09-01,PEREIRA,TRASTORNO DEPRESIVO RECURRENTE,MASCULINO,CONTRIBUTIVO,18-28,3,2024,9,2024-09,3,September,2,SALUD_MENTAL,SALUD_MENTAL
2024-09-01,PEREIRA,TRASTORNO DEPRESIVO RECURRENTE,MASCULINO,CONTRIBUTIVO,29-59,13,2024,9,2024-09,3,September,2,SALUD_MENTAL,SALUD_MENTAL
2024-09-01,PEREIRA,TRASTORNO DEPRESIVO RECURRENTE,MASCULINO,CONTRIBUTIVO,60+,4,2024,9,2024-09,3,September,2,SALUD_MENTAL,SALUD_MENTAL
2024-09-01,PEREIRA,TRASTORNO DEPRESIVO RECURRENTE,MASCULINO,OTRO,29-59,3,2024,9,2024-09,3,September,2,SALUD_MENTAL,SALUD_MENTAL
2024-09-01,PEREIRA,TRASTORNO DEPRESIVO RECURRENTE,MASCULINO,SUBSIDIADO,12-17,1,2024,9,2024-09,3,September,2,SALUD_MENTAL,SALUD_MENTAL
2024-09-01,PEREIRA,TRASTORNO DEPRESIVO RECURRENTE,MASCULINO,SUBSIDIADO,29-59,4,2024,9,2024-09,3,September,2,SALUD_MENTAL,SALUD_MENTAL
2024-09-01,PEREIRA,TRASTORNO DEPRESIVO RECURRENTE,MASCULINO,SUBSIDIADO,60+,5,2024,9,2024-09,3,September,2,SALUD_MENTAL,SALUD_MENTAL
2024-09-01,PEREIRA,TRASTORNO DEPRESIVO RECURRENTE,MASCULINO,VINCULADO,60+,1,2024,9,2024-09,3,September,2,SALUD_MENTAL,SALUD_MENTAL
2024-09-01,PEREIRA,TRASTORNO MENTAL NO ESPECIFICADO,MASCULINO,CONTRIBUTIVO,18-28,1,2024,9,2024-09,3,September,2,SALUD_MENTAL,SALUD_MENTAL
2024-09-01,PEREIRA,TRASTORNO MENTAL NO ESPECIFICADO,MASCULINO,OTRO,18-28,1,2024,9,2024-09,3,September,2,SALUD_MENTAL,SALUD_MENTAL
2024-09-01,PEREIRA,"TRASTORNO MENTAL ORGANICO O SINTOMATICO, NO ESPECIFICADO",MASCULINO,SUBSIDIADO,18-28,1,2024,9,2024-09,3,September,2,SALUD_MENTAL,SALUD_MENTAL
2024-09-01,PEREIRA,TRASTORNO OBSESIVO-COMPULSIVO,FEMENINO,CONTRIBUTIVO,29-59,2,2024,9,2024-09,3,September,2,SALUD_MENTAL,SALUD_MENTAL
2024-09-01,PEREIRA,TRASTORNO OBSESIVO-COMPULSIVO,FEMENINO,SUBSIDIADO,29-59,3,2024,9,2024-09,3,September,2,SALUD_MENTAL,SALUD_MENTAL
2024-09-01,PEREIRA,TRASTORNO OBSESIVO-COMPULSIVO,FEMENINO,SUBSIDIADO,60+,1,2024,9,2024-09,3,September,2,SALUD_MENTAL,SALUD_MENTAL
2024-09-01,PEREIRA,TRASTORNO OBSESIVO-COMPULSIVO,MASCULINO,CONTRIBUTIVO,29-59,1,2024,9,2024-09,3,September,2,SALUD_MENTAL,SALUD_MENTAL
2024-09-01,PEREIRA,TRASTORNO OBSESIVO-COMPULSIVO,MASCULINO,SUBSIDIADO,18-28,2,2024,9,2024-09,3,September,2,SALUD_MENTAL,SALUD_MENTAL
2024-09-01,PEREIRA,TRASTORNO OBSESIVO-COMPULSIVO,MASCULINO,SUBSIDIADO,29-59,1,2024,9,2024-09,3,September,2,SALUD_MENTAL,SALUD_MENTAL
2024-09-01,PEREIRA,TRASTORNOS DE LA CONDUCTA,FEMENINO,CONTRIBUTIVO,6-11,2,2024,9,2024-09,3,September,2,SALUD_MENTAL,SALUD_MENTAL
2024-09-01,PEREIRA,TRASTORNOS DE LA CONDUCTA,FEMENINO,SUBSIDIADO,12-17,4,2024,9,2024-09,3,September,2,SALUD_MENTAL,SALUD_MENTAL
2024-09-01,PEREIRA,TRASTORNOS DE LA CONDUCTA,FEMENINO,SUBSIDIADO,6-11,1,2024,9,2024-09,3,September,2,SALUD_MENTAL,SALUD_MENTAL
2024-09-01,PEREIRA,TRASTORNOS DE LA CONDUCTA,MASCULINO,CONTRIBUTIVO,12-17,1,2024,9,2024-09,3,September,2,SALUD_MENTAL,SALUD_MENTAL
2024-09-01,PEREIRA,TRASTORNOS DE LA CONDUCTA,MASCULINO,CONTRIBUTIVO,6-11,1,2024,9,2024-09,3,September,2,SALUD_MENTAL,SALUD_MENTAL
2024-09-01,PEREIRA,TRASTORNOS DE LA CONDUCTA,MASCULINO,SUBSIDIADO,0-5,2,2024,9,2024-09,3,September,2,SALUD_MENTAL,SALUD_MENTAL
2024-09-01,PEREIRA,TRASTORNOS DE LA CONDUCTA,MASCULINO,SUBSIDIADO,12-17,9,2024,9,2024-09,3,September,2,SALUD_MENTAL,SALUD_MENTAL
2024-09-01,PEREIRA,TRASTORNOS DE LA CONDUCTA,MASCULINO,SUBSIDIADO,6-11,5,2024,9,2024-09,3,September,2,SALUD_MENTAL,SALUD_MENTAL
2024-09-01,PEREIRA,TRASTORNOS DE LA IDENTIDAD DE GENERO,MASCULINO,SUBSIDIADO,12-17,1,2024,9,2024-09,3,September,2,SALUD_MENTAL,SALUD_MENTAL
2024-09-01,PEREIRA,TRASTORNOS DE LA IDENTIDAD DE GENERO,MASCULINO,SUBSIDIADO,18-28,1,2024,9,2024-09,3,September,2,SALUD_MENTAL,SALUD_MENTAL
2024-09-01,PEREIRA,"TRASTORNOS DE LA PERSONALIDAD Y DEL COMPORTAMIENTO DEBIDOS A ENFERMEDAD, LESION O DISFUNCION CEREBRAL",MASCULINO,CONTRIBUTIVO,29-59,1,2024,9,2024-09,3,September,2,SALUD_MENTAL,SALUD_MENTAL
2024-09-01,PEREIRA,"TRASTORNOS DE LA PERSONALIDAD Y DEL COMPORTAMIENTO DEBIDOS A ENFERMEDAD, LESION O DISFUNCION CEREBRAL",MASCULINO,CONTRIBUTIVO,6-11,1,2024,9,2024-09,3,September,2,SALUD_MENTAL,SALUD_MENTAL
2024-09-01,PEREIRA,"TRASTORNOS DE LA PERSONALIDAD Y DEL COMPORTAMIENTO DEBIDOS A ENFERMEDAD, LESION O DISFUNCION CEREBRAL",MASCULINO,SUBSIDIADO,29-59,1,2024,9,2024-09,3,September,2,SALUD_MENTAL,SALUD_MENTAL
2024-09-01,PEREIRA,"TRASTORNOS DE LA PERSONALIDAD Y DEL COMPORTAMIENTO DEBIDOS A ENFERMEDAD, LESION O DISFUNCION CEREBRAL",MASCULINO,SUBSIDIADO,60+,1,2024,9,2024-09,3,September,2,SALUD_MENTAL,SALUD_MENTAL
2024-09-01,PEREIRA,TRASTORNOS DE LOS HABITOS Y DE LOS IMPULSOS,FEMENINO,CONTRIBUTIVO,29-59,1,2024,9,2024-09,3,September,2,SALUD_MENTAL,SALUD_MENTAL
2024-09-01,PEREIRA,TRASTORNOS DE LOS HABITOS Y DE LOS IMPULSOS,FEMENINO,SUBSIDIADO,12-17,2,2024,9,2024-09,3,September,2,SALUD_MENTAL,SALUD_MENTAL
2024-09-01,PEREIRA,TRASTORNOS DE LOS HABITOS Y DE LOS IMPULSOS,FEMENINO,SUBSIDIADO,18-28,1,2024,9,2024-09,3,September,2,SALUD_MENTAL,SALUD_MENTAL
2024-09-01,PEREIRA,TRASTORNOS DE LOS HABITOS Y DE LOS IMPULSOS,FEMENINO,SUBSIDIADO,60+,1,2024,9,2024-09,3,September,2,SALUD_MENTAL,SALUD_MENTAL
2024-09-01,PEREIRA,TRASTORNOS DE LOS HABITOS Y DE LOS IMPULSOS,MASCULINO,SUBSIDIADO,12-17,1,2024,9,2024-09,3,September,2,SALUD_MENTAL,SALUD_MENTAL
2024-09-01,PEREIRA,TRASTORNOS DEL COMPORTAMIENTO SOCIAL DE COMIENZO ESPECIFICO EN LA NINEZ Y EN LA ADOLESCENCIA,FEMENINO,SUBSIDIADO,0-5,2,2024,9,2024-09,3,September,2,SALUD_MENTAL,SALUD_MENTAL
2024-09-01,PEREIRA,TRASTORNOS DEL COMPORTAMIENTO SOCIAL DE COMIENZO ESPECIFICO EN LA NINEZ Y EN LA ADOLESCENCIA,FEMENINO,SUBSIDIADO,12-17,1,2024,9,2024-09,3,September,2,SALUD_MENTAL,SALUD_MENTAL
2024-09-01,PEREIRA,TRASTORNOS DEL HUMOR [ AFECTIVOS ] PERSISTENTES,FEMENINO,CONTRIBUTIVO,18-28,1,2024,9,2024-09,3,September,2,SALUD_MENTAL,SALUD_MENTAL
2024-09-01,PEREIRA,TRASTORNOS DEL HUMOR [ AFECTIVOS ] PERSISTENTES,FEMENINO,CONTRIBUTIVO,29-59,1,2024,9,2024-09,3,September,2,SALUD_MENTAL,SALUD_MENTAL
2024-09-01,PEREIRA,TRASTORNOS DEL HUMOR [ AFECTIVOS ] PERSISTENTES,FEMENINO,CONTRIBUTIVO,60+,1,2024,9,2024-09,3,September,2,SALUD_MENTAL,SALUD_MENTAL
2024-09-01,PEREIRA,TRASTORNOS DEL HUMOR [ AFECTIVOS ] PERSISTENTES,FEMENINO,OTRO,60+,1,2024,9,2024-09,3,September,2,SALUD_MENTAL,SALUD_MENTAL
2024-09-01,PEREIRA,TRASTORNOS DEL HUMOR [ AFECTIVOS ] PERSISTENTES,FEMENINO,SUBSIDIADO,12-17,1,2024,9,2024-09,3,September,2,SALUD_MENTAL,SALUD_MENTAL
2024-09-01,PEREIRA,TRASTORNOS DEL HUMOR [ AFECTIVOS ] PERSISTENTES,FEMENINO,SUBSIDIADO,29-59,10,2024,9,2024-09,3,September,2,SALUD_MENTAL,SALUD_MENTAL
2024-09-01,PEREIRA,TRASTORNOS DEL HUMOR [ AFECTIVOS ] PERSISTENTES,FEMENINO,SUBSIDIADO,60+,4,2024,9,2024-09,3,September,2,SALUD_MENTAL,SALUD_MENTAL
2024-09-01,PEREIRA,TRASTORNOS DEL HUMOR [ AFECTIVOS ] PERSISTENTES,MASCULINO,CONTRIBUTIVO,29-59,1,2024,9,2024-09,3,September,2,SALUD_MENTAL,SALUD_MENTAL
