anio_mes,municipio_residencia,grupo_diagnostico,genero_paciente,regimen_atencion,rango_edad,total_casos
2024-03,BELEN DE UMBRIA,Demencia En La Enfermedad De Alzheimer,FEMENINO,SUBSIDIADO,29-59,1
2024-03,BELEN DE UMBRIA,Demencia No Especificada,FEMENINO,SUBSIDIADO,60+,1
2024-03,BELEN DE UMBRIA,Demencia No Especificada,MASCULINO,SUBSIDIADO,60+,2
2024-03,BELEN DE UMBRIA,Dolor No Clasificadas En Otra Parte,FEMENINO,CONTRIBUTIVO,29-59,1
2024-03,BELEN DE UMBRIA,Dolor No Clasificadas En Otra Parte,MASCULINO,CONTRIBUTIVO,29-59,1
2024-03,BELEN DE UMBRIA,ESQUIZOFRENIA RESIDUAL,MASCULINO,SUBSIDIADO,60+,1
2024-03,BELEN DE UMBRIA,Episodio Depresivo,FEMENINO,OTRO,29-59,1
2024-03,BELEN DE UMBRIA,Episodio Depresivo,FEMENINO,SUBSIDIADO,29-59,1
2024-03,BELEN DE UMBRIA,Episodio Depresivo,MASCULINO,SUBSIDIADO,12-17,1
2024-03,BELEN DE UMBRIA,Esquizofrenia,FEMENINO,SUBSIDIADO,60+,1
2024-03,BELEN DE UMBRIA,Examen De Pesquisa Especial Para Otras Enfermedades Y Trastornos,FEMENINO,SUBSIDIADO,60+,1
2024-03,BELEN DE UMBRIA,Examen De Pesquisa Especial Para Otras Enfermedades Y Trastornos,MASCULINO,SUBSIDIADO,29-59,1
2024-03,BELEN DE UMBRIA,Hipotension,FEMENINO,SUBSIDIADO,18-28,1
2024-03,BELEN DE UMBRIA,Obesidad,FEMENINO,CONTRIBUTIVO,29-59,2
2024-03,BELEN DE UMBRIA,Obesidad,FEMENINO,SUBSIDIADO,29-59,1
2024-03,BELEN DE UMBRIA,Otros Trastornos De Ansiedad,FEMENINO,CONTRIBUTIVO,18-28,1
2024-03,BELEN DE UMBRIA,Otros Trastornos De Ansiedad,FEMENINO,OTRO,29-59,1
2024-03,BELEN DE UMBRIA,Otros Trastornos De Ansiedad,FEMENINO,SUBSIDIADO,12-17,1
2024-03,BELEN DE UMBRIA,Otros Trastornos De Ansiedad,FEMENINO,SUBSIDIADO,29-59,6
2024-03,BELEN DE UMBRIA,Otros Trastornos De Ansiedad,MASCULINO,CONTRIBUTIVO,18-28,2
2024-03,BELEN DE UMBRIA,Otros Trastornos Emocionales Y Del Comportamiento Que Aparecen Habitualmente En La Ninez Y En La Adolescencia,MASCULINO,SUBSIDIADO,12-17,1
2024-03,BELEN DE UMBRIA,"Psicosis De Origen No Organico, No Especificada",MASCULINO,SUBSIDIADO,29-59,1
2024-03,BELEN DE UMBRIA,Reaccion Al Estres Grave Y Trastornos De Adaptacion,FEMENINO,SUBSIDIADO,18-28,1
2024-03,BELEN DE UMBRIA,Reaccion Al Estres Grave Y Trastornos De Adaptacion,MASCULINO,CONTRIBUTIVO,29-59,1
2024-03,BELEN DE UMBRIA,Reaccion Al Estres Grave Y Trastornos De Adaptacion,MASCULINO,SUBSIDIADO,18-28,1
2024-03,BELEN DE UMBRIA,Retraso Mental Leve,MASCULINO,CONTRIBUTIVO,6-11,1
2024-03,BELEN DE UMBRIA,Retraso Mental Leve,MASCULINO,SUBSIDIADO,29-59,1
2024-03,BELEN DE UMBRIA,Retraso Mental Moderado,MASCULINO,SUBSIDIADO,29-59,1
2024-03,BELEN DE UMBRIA,Sintomas Y Signos Que Involucran El Estado Emocional,FEMENINO,SUBSIDIADO,6-11,1
2024-03,BELEN DE UMBRIA,Trastorno Afectivo Bipolar,FEMENINO,CONTRIBUTIVO,60+,1
2024-03,BELEN DE UMBRIA,Trastorno Afectivo Bipolar,FEMENINO,SUBSIDIADO,18-28,4
2024-03,BELEN DE UMBRIA,Trastorno Afectivo Bipolar,FEMENINO,SUBSIDIADO,29-59,2
2024-03,BELEN DE UMBRIA,Trastorno Afectivo Bipolar,FEMENINO,SUBSIDIADO,60+,2
2024-03,BELEN DE UMBRIA,Trastorno Afectivo Bipolar,MASCULINO,CONTRIBUTIVO,29-59,1
2024-03,BELEN DE UMBRIA,Trastorno Afectivo Bipolar,MASCULINO,SUBSIDIADO,18-28,1
2024-03,BELEN DE UMBRIA,Trastorno Afectivo Bipolar,MASCULINO,SUBSIDIADO,29-59,3
2024-03,BELEN DE UMBRIA,Trastorno Depresivo Recurrente,FEMENINO,CONTRIBUTIVO,29-59,1
2024-03,BELEN DE UMBRIA,Trastorno Depresivo Recurrente,FEMENINO,CONTRIBUTIVO,60+,1
2024-03,BELEN DE UMBRIA,Trastorno Depresivo Recurrente,FEMENINO,SUBSIDIADO,29-59,1
2024-03,BELEN DE UMBRIA,Trastornos De La Conducta,MASCULINO,SUBSIDIADO,6-11,1
2024-03,BELEN DE UMBRIA,Trastornos De Los Habitos Y De Los Impulsos,FEMENINO,SUBSIDIADO,6-11,1
2024-03,BELEN DE UMBRIA,Trastornos Del Humor [ Afectivos ] Persistentes,FEMENINO,SUBSIDIADO,18-28,1
2024-03,BELEN DE UMBRIA,Trastornos Del Sueno,MASCULINO,SUBSIDIADO,12-17,1
2024-03,BELEN DE UMBRIA,Trastornos Mentales Y Del Comportamiento Debidos Al Uso De Cocaina,FEMENINO,SUBSIDIADO,29-59,1
2024-03,BELEN DE UMBRIA,Trastornos Mentales Y Del Comportamiento Debidos Al Uso De Multiples Drogas Y Al Uso De Otras Sustancias Psicoactivas,FEMENINO,SUBSIDIADO,18-28,1
2024-03,BELEN DE UMBRIA,Trastornos Mentales Y Del Comportamiento Debidos Al Uso De Multiples Drogas Y Al Uso De Otras Sustancias Psicoactivas,MASCULINO,SUBSIDIADO,18-28,1
2024-03,BELEN DE UMBRIA,Trastornos Mentales Y Del Comportamiento Debidos Al Uso De Multiples Drogas Y Al Uso De Otras Sustancias Psicoactivas,MASCULINO,SUBSIDIADO,29-59,2
2024-03,BELEN DE UMBRIA,Trastornos Mentales Y Del Comportamiento Debidos Al Uso Del Tabaco,MASCULINO,SUBSIDIADO,60+,1
2024-03,BELEN DE UMBRIA,Trastornos Mixtos De La Conducta Y De Las Emociones,MASCULINO,SUBSIDIADO,12-17,1
2024-03,BELEN DE UMBRIA,Trastornos Psicoticos Agudos Y Transitorios,MASCULINO,SUBSIDIADO,18-28,1
2024-03,BOLIVAR,Problemas Relacionados Con El Ambiente Social,FEMENINO,CONTRIBUTIVO,29-59,1
2024-03,CARTAGO,Demencia No Especificada,MASCULINO,CONTRIBUTIVO,60+,1
2024-03,CARTAGO,Examen De Pesquisa Especial Para Otras Enfermedades Y Trastornos,MASCULINO,CONTRIBUTIVO,60+,1
2024-03,CARTAGO,Examen De Pesquisa Especial Para Otras Enfermedades Y Trastornos,MASCULINO,SUBSIDIADO,0-5,1
2024-03,CARTAGO,Otros Trastornos De Ansiedad,FEMENINO,CONTRIBUTIVO,12-17,2
2024-03,CARTAGO,Otros Trastornos De Ansiedad,MASCULINO,CONTRIBUTIVO,12-17,1
2024-03,CARTAGO,Otros Trastornos De Ansiedad,MASCULINO,PARTICULAR,29-59,1
2024-03,CARTAGO,Otros Trastornos Emocionales Y Del Comportamiento Que Aparecen Habitualmente En La Ninez Y En La Adolescencia,FEMENINO,CONTRIBUTIVO,12-17,1
2024-03,CARTAGO,Reaccion Al Estres Grave Y Trastornos De Adaptacion,MASCULINO,CONTRIBUTIVO,29-59,1
2024-03,CARTAGO,Sintomas Y Signos Que Involucran El Estado Emocional,FEMENINO,CONTRIBUTIVO,12-17,1
2024-03,CARTAGO,Sintomas Y Signos Que Involucran El Estado Emocional,FEMENINO,SUBSIDIADO,12-17,1
2024-03,CARTAGO,Sintomas Y Signos Que Involucran El Estado Emocional,MASCULINO,SUBSIDIADO,6-11,1
2024-03,CARTAGO,Trastorno Afectivo Bipolar,FEMENINO,CONTRIBUTIVO,29-59,1
2024-03,CARTAGO,Trastorno Afectivo Bipolar,MASCULINO,CONTRIBUTIVO,60+,1
2024-03,CARTAGO,Trastorno Depresivo Recurrente,FEMENINO,CONTRIBUTIVO,29-59,3
2024-03,CARTAGO,Trastornos De La Conducta,FEMENINO,SUBSIDIADO,6-11,1
2024-03,CARTAGO,Trastornos De La Conducta,MASCULINO,SUBSIDIADO,12-17,1
2024-03,CARTAGO,Trastornos Del Sueno,FEMENINO,CONTRIBUTIVO,29-59,1
2024-03,CARTAGO,Trastornos Del Sueno,MASCULINO,SUBSIDIADO,29-59,1
2024-03,CARTAGO,Trastornos Especificos De La Personalidad,FEMENINO,SUBSIDIADO,29-59,1
2024-03,CARTAGO,Trastornos Generalizados Del Desarrollo,FEMENINO,CONTRIBUTIVO,6-11,1
2024-03,CARTAGO,Trastornos Hipercineticos,FEMENINO,CONTRIBUTIVO,12-17,1
2024-03,CARTAGO,Trastornos Hipercineticos,MASCULINO,CONTRIBUTIVO,6-11,1
2024-03,CARTAGO,Trastornos Hipercineticos,MASCULINO,SUBSIDIADO,6-11,1
2024-03,CARTAGO,Trastornos Mentales Y Del Comportamiento Debidos Al Uso De Cocaina,MASCULINO,SUBSIDIADO,29-59,1
2024-03,CARTAGO,Trastornos Mentales Y Del Comportamiento Debidos Al Uso De Multiples Drogas Y Al Uso De Otras Sustancias Psicoactivas,FEMENINO,SUBSIDIADO,29-59,1
2024-03,CHINCHINA,Reaccion Al Estres Grave Y Trastornos De Adaptacion,FEMENINO,SUBSIDIADO,12-17,1
2024-03,CIRCASIA,Epilepsia,MASCULINO,OTRO,29-59,1
2024-03,CIRCASIA,Retraso Mental Moderado,MASCULINO,OTRO,29-59,1
2024-03,DOSQUEBRADAS,Anormalidades Del Latido Cardiaco,FEMENINO,SUBSIDIADO,18-28,1
2024-03,DOSQUEBRADAS,Cambios Perdurables De La Personalidad No Atribuibles A Lesion O A Enfermedad Cerebral,FEMENINO,CONTRIBUTIVO,12-17,1
2024-03,DOSQUEBRADAS,Demencia En La Enfermedad De Alzheimer,FEMENINO,CONTRIBUTIVO,60+,1
2024-03,DOSQUEBRADAS,Demencia En La Enfermedad De Alzheimer,FEMENINO,SUBSIDIADO,60+,4
2024-03,DOSQUEBRADAS,Demencia En La Enfermedad De Alzheimer,MASCULINO,SUBSIDIADO,60+,2
2024-03,DOSQUEBRADAS,Demencia En Otras Enfermedades Clasificadas En Otra Parte,FEMENINO,SUBSIDIADO,60+,1
2024-03,DOSQUEBRADAS,Demencia No Especificada,FEMENINO,SUBSIDIADO,60+,1
2024-03,DOSQUEBRADAS,Dolor Abdominal Y Pelvico,MASCULINO,SUBSIDIADO,29-59,1
2024-03,DOSQUEBRADAS,Dolor No Clasificadas En Otra Parte,MASCULINO,SUBSIDIADO,29-59,1
2024-03,DOSQUEBRADAS,ESQUIZOFRENIA RESIDUAL,FEMENINO,SUBSIDIADO,60+,1
2024-03,DOSQUEBRADAS,ESQUIZOFRENIA RESIDUAL,MASCULINO,SUBSIDIADO,60+,1
2024-03,DOSQUEBRADAS,"Envenenamiento Autoinflingido Intencionalmente Por, Y Exposicion A Otras Drogas, Medicamentos Y Sustancias Biologicas Y Los No Especificados",FEMENINO,SUBSIDIADO,12-17,1
2024-03,DOSQUEBRADAS,Epilepsia,MASCULINO,SUBSIDIADO,18-28,1
2024-03,DOSQUEBRADAS,Episodio Depresivo,FEMENINO,CONTRIBUTIVO,12-17,1
2024-03,DOSQUEBRADAS,Episodio Depresivo,FEMENINO,CONTRIBUTIVO,29-59,1
2024-03,DOSQUEBRADAS,Episodio Depresivo,FEMENINO,SUBSIDIADO,12-17,3
2024-03,DOSQUEBRADAS,Episodio Depresivo,FEMENINO,SUBSIDIADO,29-59,8
2024-03,DOSQUEBRADAS,Episodio Depresivo,MASCULINO,CONTRIBUTIVO,29-59,1
2024-03,DOSQUEBRADAS,Episodio Depresivo,MASCULINO,CONTRIBUTIVO,60+,2
2024-03,DOSQUEBRADAS,Episodio Depresivo,MASCULINO,SUBSIDIADO,18-28,2
2024-03,DOSQUEBRADAS,Esquizofrenia,FEMENINO,SUBSIDIADO,18-28,1
2024-03,DOSQUEBRADAS,Esquizofrenia,FEMENINO,SUBSIDIADO,29-59,2
2024-03,DOSQUEBRADAS,Esquizofrenia,FEMENINO,SUBSIDIADO,60+,1
2024-03,DOSQUEBRADAS,Esquizofrenia,MASCULINO,CONTRIBUTIVO,29-59,1
2024-03,DOSQUEBRADAS,Esquizofrenia,MASCULINO,SUBSIDIADO,18-28,6
2024-03,DOSQUEBRADAS,Esquizofrenia,MASCULINO,SUBSIDIADO,29-59,17
2024-03,DOSQUEBRADAS,Esquizofrenia,MASCULINO,SUBSIDIADO,60+,2
2024-03,DOSQUEBRADAS,Examen De Pesquisa Especial Para Otras Enfermedades Y Trastornos,FEMENINO,SUBSIDIADO,60+,1
2024-03,DOSQUEBRADAS,Examen De Pesquisa Especial Para Otras Enfermedades Y Trastornos,MASCULINO,CONTRIBUTIVO,29-59,1
2024-03,DOSQUEBRADAS,Examen General E Investigacion De Personas Sin Quejas O Sin Diagnostico Informado,FEMENINO,CONTRIBUTIVO,29-59,1
2024-03,DOSQUEBRADAS,Historia Personal De Algunas Otras Enfermedades,FEMENINO,SUBSIDIADO,12-17,1
2024-03,DOSQUEBRADAS,Historia Personal De Algunas Otras Enfermedades,MASCULINO,SUBSIDIADO,60+,1
2024-03,DOSQUEBRADAS,Obesidad,FEMENINO,SUBSIDIADO,29-59,2
2024-03,DOSQUEBRADAS,Otros Problemas Relacionados Con La Crianza Del Nino,MASCULINO,SUBSIDIADO,6-11,1
2024-03,DOSQUEBRADAS,Otros Sintomas Y Signos Que Involucran La Funcion Cognoscitiva Y La Conciencia,FEMENINO,SUBSIDIADO,60+,1
2024-03,DOSQUEBRADAS,Otros Tipos De Retraso Mental,MASCULINO,CONTRIBUTIVO,29-59,1
2024-03,DOSQUEBRADAS,Otros Trastornos De Ansiedad,FEMENINO,CONTRIBUTIVO,12-17,1
2024-03,DOSQUEBRADAS,Otros Trastornos De Ansiedad,FEMENINO,CONTRIBUTIVO,18-28,1
2024-03,DOSQUEBRADAS,Otros Trastornos De Ansiedad,FEMENINO,CONTRIBUTIVO,29-59,3
2024-03,DOSQUEBRADAS,Otros Trastornos De Ansiedad,FEMENINO,CONTRIBUTIVO,60+,1
2024-03,DOSQUEBRADAS,Otros Trastornos De Ansiedad,FEMENINO,PARTICULAR,18-28,1
2024-03,DOSQUEBRADAS,Otros Trastornos De Ansiedad,FEMENINO,SUBSIDIADO,12-17,2
2024-03,DOSQUEBRADAS,Otros Trastornos De Ansiedad,FEMENINO,SUBSIDIADO,18-28,3
2024-03,DOSQUEBRADAS,Otros Trastornos De Ansiedad,FEMENINO,SUBSIDIADO,29-59,22
2024-03,DOSQUEBRADAS,Otros Trastornos De Ansiedad,FEMENINO,SUBSIDIADO,6-11,1
2024-03,DOSQUEBRADAS,Otros Trastornos De Ansiedad,FEMENINO,SUBSIDIADO,60+,11
2024-03,DOSQUEBRADAS,Otros Trastornos De Ansiedad,MASCULINO,CONTRIBUTIVO,29-59,1
2024-03,DOSQUEBRADAS,Otros Trastornos De Ansiedad,MASCULINO,SUBSIDIADO,12-17,1
2024-03,DOSQUEBRADAS,Otros Trastornos De Ansiedad,MASCULINO,SUBSIDIADO,18-28,2
2024-03,DOSQUEBRADAS,Otros Trastornos De Ansiedad,MASCULINO,SUBSIDIADO,29-59,5
2024-03,DOSQUEBRADAS,Otros Trastornos De Ansiedad,MASCULINO,SUBSIDIADO,60+,1
2024-03,DOSQUEBRADAS,Otros Trastornos De Los Tejidos Blandos No Clasificados En Otra Parte,FEMENINO,CONTRIBUTIVO,29-59,1
2024-03,DOSQUEBRADAS,Otros Trastornos De Los Tejidos Blandos No Clasificados En Otra Parte,FEMENINO,SUBSIDIADO,29-59,1
2024-03,DOSQUEBRADAS,Otros Trastornos Emocionales Y Del Comportamiento Que Aparecen Habitualmente En La Ninez Y En La Adolescencia,FEMENINO,CONTRIBUTIVO,12-17,1
2024-03,DOSQUEBRADAS,Otros Trastornos Emocionales Y Del Comportamiento Que Aparecen Habitualmente En La Ninez Y En La Adolescencia,FEMENINO,SUBSIDIADO,12-17,5
2024-03,DOSQUEBRADAS,Otros Trastornos Emocionales Y Del Comportamiento Que Aparecen Habitualmente En La Ninez Y En La Adolescencia,MASCULINO,SUBSIDIADO,12-17,7
2024-03,DOSQUEBRADAS,"Otros Trastornos Mentales Debidos A Lesion Y Disfuncion Cerebral, Y A Enfermedad Fisica",FEMENINO,SUBSIDIADO,60+,2
2024-03,DOSQUEBRADAS,"Otros Trastornos Mentales Debidos A Lesion Y Disfuncion Cerebral, Y A Enfermedad Fisica",MASCULINO,SUBSIDIADO,18-28,2
2024-03,DOSQUEBRADAS,"Otros Trastornos Mentales Debidos A Lesion Y Disfuncion Cerebral, Y A Enfermedad Fisica",MASCULINO,SUBSIDIADO,29-59,2
2024-03,DOSQUEBRADAS,Otros Trastornos Psicoticos De Origen No Organico,MASCULINO,SUBSIDIADO,12-17,1
2024-03,DOSQUEBRADAS,"Persona En Contacto Con Los Servicios De Salud Por Otras Consultas Y Consejos Medicos, No Clasificados En Otra Parte",FEMENINO,CONTRIBUTIVO,29-59,1
2024-03,DOSQUEBRADAS,Problemas Relacionados Con Dificultades Con El Modo De Vida,FEMENINO,SUBSIDIADO,12-17,1
2024-03,DOSQUEBRADAS,Problemas Relacionados Con Dificultades Con El Modo De Vida,FEMENINO,VINCULADO,12-17,1
2024-03,DOSQUEBRADAS,Problemas Relacionados Con El Ambiente Social,FEMENINO,SUBSIDIADO,60+,2
2024-03,DOSQUEBRADAS,Problemas Relacionados Con El Ambiente Social,MASCULINO,SUBSIDIADO,29-59,1
2024-03,DOSQUEBRADAS,"Problemas Relacionados Con El Grupo Primario De Apoyo, Inclusive Circunstancias Familiares",FEMENINO,CONTRIBUTIVO,29-59,1
2024-03,DOSQUEBRADAS,"Problemas Relacionados Con El Grupo Primario De Apoyo, Inclusive Circunstancias Familiares",FEMENINO,SUBSIDIADO,12-17,1
2024-03,DOSQUEBRADAS,"Problemas Relacionados Con El Grupo Primario De Apoyo, Inclusive Circunstancias Familiares",FEMENINO,SUBSIDIADO,29-59,4
2024-03,DOSQUEBRADAS,"Problemas Relacionados Con El Grupo Primario De Apoyo, Inclusive Circunstancias Familiares",FEMENINO,SUBSIDIADO,60+,2
2024-03,DOSQUEBRADAS,"Problemas Relacionados Con El Grupo Primario De Apoyo, Inclusive Circunstancias Familiares",MASCULINO,SUBSIDIADO,60+,1
2024-03,DOSQUEBRADAS,Problemas Relacionados Con Otras Circunstancias Psicosociales,FEMENINO,SUBSIDIADO,29-59,1
2024-03,DOSQUEBRADAS,Problemas Relacionados Con Otras Circunstancias Psicosociales,MASCULINO,SUBSIDIADO,18-28,1
2024-03,DOSQUEBRADAS,Problemas Relacionados Con Otras Circunstancias Psicosociales,MASCULINO,SUBSIDIADO,29-59,1
2024-03,DOSQUEBRADAS,"Psicosis De Origen No Organico, No Especificada",FEMENINO,SUBSIDIADO,60+,1
2024-03,DOSQUEBRADAS,"Psicosis De Origen No Organico, No Especificada",MASCULINO,SUBSIDIADO,29-59,1
2024-03,DOSQUEBRADAS,Reaccion Al Estres Grave Y Trastornos De Adaptacion,FEMENINO,CONTRIBUTIVO,29-59,1
2024-03,DOSQUEBRADAS,Reaccion Al Estres Grave Y Trastornos De Adaptacion,FEMENINO,CONTRIBUTIVO,6-11,1
2024-03,DOSQUEBRADAS,Reaccion Al Estres Grave Y Trastornos De Adaptacion,FEMENINO,CONTRIBUTIVO,60+,1
2024-03,DOSQUEBRADAS,Reaccion Al Estres Grave Y Trastornos De Adaptacion,FEMENINO,SUBSIDIADO,12-17,2
2024-03,DOSQUEBRADAS,Reaccion Al Estres Grave Y Trastornos De Adaptacion,FEMENINO,SUBSIDIADO,18-28,2
2024-03,DOSQUEBRADAS,Reaccion Al Estres Grave Y Trastornos De Adaptacion,FEMENINO,SUBSIDIADO,29-59,3
2024-03,DOSQUEBRADAS,Reaccion Al Estres Grave Y Trastornos De Adaptacion,MASCULINO,CONTRIBUTIVO,29-59,1
2024-03,DOSQUEBRADAS,Reaccion Al Estres Grave Y Trastornos De Adaptacion,MASCULINO,OTRO,29-59,4
2024-03,DOSQUEBRADAS,Reaccion Al Estres Grave Y Trastornos De Adaptacion,MASCULINO,SUBSIDIADO,18-28,1
2024-03,DOSQUEBRADAS,Reaccion Al Estres Grave Y Trastornos De Adaptacion,MASCULINO,SUBSIDIADO,29-59,3
2024-03,DOSQUEBRADAS,Retraso Mental Grave,MASCULINO,SUBSIDIADO,18-28,1
2024-03,DOSQUEBRADAS,Retraso Mental Leve,FEMENINO,CONTRIBUTIVO,12-17,1
2024-03,DOSQUEBRADAS,Retraso Mental Leve,FEMENINO,CONTRIBUTIVO,60+,1
2024-03,DOSQUEBRADAS,Retraso Mental Leve,FEMENINO,SUBSIDIADO,12-17,3
2024-03,DOSQUEBRADAS,Retraso Mental Leve,FEMENINO,SUBSIDIADO,29-59,2
2024-03,DOSQUEBRADAS,Retraso Mental Leve,MASCULINO,OTRO,29-59,1
2024-03,DOSQUEBRADAS,Retraso Mental Leve,MASCULINO,SUBSIDIADO,12-17,1
2024-03,DOSQUEBRADAS,Retraso Mental Leve,MASCULINO,SUBSIDIADO,18-28,2
2024-03,DOSQUEBRADAS,Retraso Mental Leve,MASCULINO,SUBSIDIADO,29-59,1
2024-03,DOSQUEBRADAS,Retraso Mental Moderado,FEMENINO,SUBSIDIADO,12-17,1
2024-03,DOSQUEBRADAS,Retraso Mental Moderado,FEMENINO,SUBSIDIADO,29-59,3
2024-03,DOSQUEBRADAS,Retraso Mental Moderado,FEMENINO,SUBSIDIADO,60+,1
2024-03,DOSQUEBRADAS,Retraso Mental Moderado,MASCULINO,OTRO,29-59,1
2024-03,DOSQUEBRADAS,Retraso Mental Moderado,MASCULINO,SUBSIDIADO,12-17,1
2024-03,DOSQUEBRADAS,Retraso Mental Moderado,MASCULINO,SUBSIDIADO,18-28,1
2024-03,DOSQUEBRADAS,Retraso Mental Moderado,MASCULINO,SUBSIDIADO,29-59,2
2024-03,DOSQUEBRADAS,Retraso Mental No Especificado,FEMENINO,SUBSIDIADO,12-17,1
2024-03,DOSQUEBRADAS,Retraso Mental No Especificado,FEMENINO,SUBSIDIADO,60+,1
2024-03,DOSQUEBRADAS,Retraso Mental No Especificado,MASCULINO,SUBSIDIADO,18-28,1
2024-03,DOSQUEBRADAS,Retraso Mental No Especificado,MASCULINO,SUBSIDIADO,29-59,1
2024-03,DOSQUEBRADAS,Retraso Mental No Especificado,MASCULINO,SUBSIDIADO,60+,2
2024-03,DOSQUEBRADAS,Secuelas De Enfermedades Cerebrovascular,MASCULINO,SUBSIDIADO,60+,1
2024-03,DOSQUEBRADAS,Sindrome De Down,MASCULINO,CONTRIBUTIVO,18-28,1
2024-03,DOSQUEBRADAS,Sintomas Y Signos Que Involucran Concernientes A La Alimentacion E Ingestion De Liquidos,FEMENINO,CONTRIBUTIVO,29-59,1
2024-03,DOSQUEBRADAS,Sintomas Y Signos Que Involucran El Estado Emocional,FEMENINO,CONTRIBUTIVO,29-59,1
2024-03,DOSQUEBRADAS,Sintomas Y Signos Que Involucran El Estado Emocional,FEMENINO,SUBSIDIADO,29-59,1
2024-03,DOSQUEBRADAS,Trastorno Afectivo Bipolar,FEMENINO,CONTRIBUTIVO,12-17,1
2024-03,DOSQUEBRADAS,Trastorno Afectivo Bipolar,FEMENINO,CONTRIBUTIVO,18-28,2
2024-03,DOSQUEBRADAS,Trastorno Afectivo Bipolar,FEMENINO,CONTRIBUTIVO,29-59,2
2024-03,DOSQUEBRADAS,Trastorno Afectivo Bipolar,FEMENINO,PARTICULAR,29-59,1
2024-03,DOSQUEBRADAS,Trastorno Afectivo Bipolar,FEMENINO,SUBSIDIADO,18-28,2
2024-03,DOSQUEBRADAS,Trastorno Afectivo Bipolar,FEMENINO,SUBSIDIADO,29-59,14
2024-03,DOSQUEBRADAS,Trastorno Afectivo Bipolar,FEMENINO,SUBSIDIADO,60+,14
2024-03,DOSQUEBRADAS,Trastorno Afectivo Bipolar,MASCULINO,OTRO,29-59,2
2024-03,DOSQUEBRADAS,Trastorno Afectivo Bipolar,MASCULINO,SUBSIDIADO,18-28,4
2024-03,DOSQUEBRADAS,Trastorno Afectivo Bipolar,MASCULINO,SUBSIDIADO,29-59,13
2024-03,DOSQUEBRADAS,Trastorno Afectivo Bipolar,MASCULINO,SUBSIDIADO,60+,3
2024-03,DOSQUEBRADAS,"Trastorno Del Humor [ Afectivo ], No Especificado",FEMENINO,SUBSIDIADO,29-59,1
2024-03,DOSQUEBRADAS,"Trastorno Del Humor [ Afectivo ], No Especificado",MASCULINO,SUBSIDIADO,29-59,2
2024-03,DOSQUEBRADAS,Trastorno Depresivo Recurrente,FEMENINO,CONTRIBUTIVO,29-59,4
2024-03,DOSQUEBRADAS,Trastorno Depresivo Recurrente,FEMENINO,OTRO,60+,1
2024-03,DOSQUEBRADAS,Trastorno Depresivo Recurrente,FEMENINO,SUBSIDIADO,29-59,2
2024-03,DOSQUEBRADAS,Trastorno Depresivo Recurrente,FEMENINO,SUBSIDIADO,60+,4
2024-03,DOSQUEBRADAS,Trastorno Depresivo Recurrente,MASCULINO,SUBSIDIADO,29-59,1
2024-03,DOSQUEBRADAS,Trastorno Obsesivo-Compulsivo,MASCULINO,SUBSIDIADO,29-59,2
2024-03,DOSQUEBRADAS,Trastornos De La Conducta,FEMENINO,SUBSIDIADO,12-17,2
2024-03,DOSQUEBRADAS,Trastornos De La Conducta,MASCULINO,CONTRIBUTIVO,12-17,1
2024-03,DOSQUEBRADAS,Trastornos De La Conducta,MASCULINO,SUBSIDIADO,12-17,2
2024-03,DOSQUEBRADAS,Trastornos De La Conducta,MASCULINO,SUBSIDIADO,6-11,1
2024-03,DOSQUEBRADAS,Trastornos De Los Habitos Y De Los Impulsos,FEMENINO,SUBSIDIADO,12-17,2
2024-03,DOSQUEBRADAS,Trastornos De Los Habitos Y De Los Impulsos,FEMENINO,VINCULADO,12-17,1
2024-03,DOSQUEBRADAS,Trastornos De Los Habitos Y De Los Impulsos,MASCULINO,SUBSIDIADO,12-17,3
2024-03,DOSQUEBRADAS,Trastornos De Los Habitos Y De Los Impulsos,MASCULINO,SUBSIDIADO,29-59,1
2024-03,DOSQUEBRADAS,Trastornos De Los Habitos Y De Los Impulsos,MASCULINO,SUBSIDIADO,6-11,1
2024-03,DOSQUEBRADAS,Trastornos Del Humor [ Afectivos ] Persistentes,FEMENINO,CONTRIBUTIVO,29-59,1
2024-03,DOSQUEBRADAS,Trastornos Del Humor [ Afectivos ] Persistentes,FEMENINO,SUBSIDIADO,18-28,1
2024-03,DOSQUEBRADAS,Trastornos Del Humor [ Afectivos ] Persistentes,FEMENINO,SUBSIDIADO,29-59,1
2024-03,DOSQUEBRADAS,Trastornos Del Humor [ Afectivos ] Persistentes,FEMENINO,SUBSIDIADO,6-11,1
2024-03,DOSQUEBRADAS,Trastornos Del Sueno,FEMENINO,SUBSIDIADO,29-59,4
2024-03,DOSQUEBRADAS,Trastornos Del Sueno,FEMENINO,SUBSIDIADO,60+,2
2024-03,DOSQUEBRADAS,Trastornos Del Sueno,MASCULINO,CONTRIBUTIVO,29-59,1
2024-03,DOSQUEBRADAS,Trastornos Del Sueno,MASCULINO,SUBSIDIADO,60+,1
2024-03,DOSQUEBRADAS,Trastornos Delirantes Persistentes,FEMENINO,SUBSIDIADO,60+,1
2024-03,DOSQUEBRADAS,Trastornos Delirantes Persistentes,MASCULINO,SUBSIDIADO,60+,2
2024-03,DOSQUEBRADAS,Trastornos Disociativos [ De Conversion ],FEMENINO,SUBSIDIADO,29-59,1
2024-03,DOSQUEBRADAS,Trastornos Especificos De La Personalidad,FEMENINO,CONTRIBUTIVO,29-59,1
